order_id,order_date,customer_name,customer_email,customer_phone,customer_address,product_name,product_category,sales_channel,supplier,units_sold,revenue,inventory_on_hand,shipping_status,delivery_days,return_flag,return_reason
ORD-100464,2026-03-02,Joshua Cross,weavergary@example.net,466.928.1598x79147,"86873 Moore Trail Suite 322, Mayton, OK 13008",Desk Lamp,Office,Phone Order,Metro Packaging,6,274.43,61,Delivered,1,False,No return
ORD-100465,2026-04-17,Richard Thompson,marywhite@example.net,861-615-4957x685,"0288 Connor Shores Suite 131, South Deborah, DC 62478",Desk Lamp,Office,Phone Order,Cascade Imports,4,195.89,52,Delivered,6,False,No return
ORD-100466,2026-03-09,Tracy Day,hcrawford@example.com,487-885-0905,"04391 Richard Spurs, East Danielberg, PA 87818",Mechanical Keyboard,Accessories,Amazon Marketplace,Cascade Imports,1,34.12,35,Delayed,10,True,Wrong size
ORD-100467,2026-04-17,Kyle Fox,wryan@example.org,+1-312-540-9453x44035,"786 Joshua Lodge, Melissahaven, WV 97350",Wireless Mouse,Accessories,Phone Order,Northstar Supply,2,79.85,29,Exception,7,True,Wrong size
ORD-100468,2026-03-14,Jessica Lyons,kevinmann@example.com,+1-904-273-5319,"650 Thomas Lane, Lake Susan, FM 67238",Wireless Mouse,Accessories,Amazon Marketplace,Metro Packaging,5,170.42,63,Delayed,5,False,No return
ORD-100469,2026-05-04,Angela Ross,sawyerzachary@example.org,(267)659-1188,"3380 Morgan Courts Suite 209, Kristinetown, FL 56597",Smart Scale,Warehouse,Shopify,Northstar Supply,4,609.89,63,Delivered,1,False,No return
ORD-100470,2026-03-08,Sally Morgan,jamesschroeder@example.org,001-214-448-6690x535,"88780 Angela Alley, Rodriguezshire, MO 19264",Mechanical Keyboard,Accessories,Wholesale Portal,Evergreen Wholesale,3,103.89,0,Delayed,9,False,No return
ORD-100471,2026-04-08,Charles Knight,donaldallen@example.net,001-983-321-4711x5249,"98471 Cody Squares Suite 738, Vincenttown, MH 35903",Wireless Mouse,Accessories,Wholesale Portal,BlueRiver Fulfillment,5,170.43,5,Delivered,4,False,No return
ORD-100472,2026-03-16,Melanie Dorsey,johnsonjason@example.com,983-407-7501x55606,"USS Turner, FPO AP 93079",Barcode Scanner,Warehouse,Amazon Marketplace,BlueRiver Fulfillment,5,735.86,16,Delayed,7,False,No return
ORD-100473,2026-04-18,Antonio Chavez,brookschad@example.org,001-346-428-5324x47490,"PSC 2287, Box 7241, APO AE 14582",Laptop Stand,Accessories,Amazon Marketplace,Metro Packaging,2,69.6,6,Delivered,2,False,No return
ORD-100474,2026-03-12,Robert Nunez,david56@example.org,316-615-0201x563,"22369 Gibson Stream, Alecview, PR 64869",Barcode Scanner,Warehouse,Shopify,BlueRiver Fulfillment,3,404.25,31,Delivered,1,False,No return
ORD-100475,2026-03-31,Tamara Escobar,robert30@example.net,511.923.6633x0992,"711 Carroll Mountain, Port Duane, IL 30415",Wireless Mouse,Accessories,Phone Order,Northstar Supply,2,77.43,60,Delivered,3,False,No return
ORD-100476,2026-04-06,Amy Watson,melanie05@example.net,001-397-477-5078,"321 Stephanie Manors Apt. 965, New Williamview, LA 21184",Desk Lamp,Office,Wholesale Portal,Cascade Imports,7,315.36,33,Delivered,4,False,No return
ORD-100477,2026-03-14,Jason Mcmahon,guzmanmarissa@example.com,001-368-627-5958,"494 Richardson Prairie Suite 181, South Charles, RI 56310",Desk Lamp,Office,Shopify,Northstar Supply,7,306.22,58,Delivered,5,False,No return
ORD-100478,2026-03-05,Morgan Smith,maylauren@example.org,(554)530-6550x6232,"98688 Richard Knoll, Mccoyland, IL 48417",Barcode Scanner,Warehouse,Phone Order,Metro Packaging,6,881.66,29,Delayed,2,False,No return
ORD-100479,2026-04-14,Timothy Chase,willielane@example.com,941.496.2040,"217 Ford Trace, West Natalie, MO 76441",USB-C Hub,Accessories,Phone Order,Metro Packaging,5,177.14,17,Delivered,1,True,Wrong size
ORD-100480,2026-04-19,Seth Rose,ytucker@example.com,+1-449-663-8912x8426,"41423 Williams Trail Suite 147, Montoyabury, ME 32648",Wireless Mouse,Accessories,Phone Order,Cascade Imports,6,198.71,43,Delivered,6,False,No return
ORD-100481,2026-04-08,Kyle Silva,brendacordova@example.org,460.825.0223x782,"597 Melissa Vista, Sethside, CO 50168",Packing Tape,Packaging,Wholesale Portal,Cascade Imports,3,51.38,66,Delivered,1,False,No return
ORD-100482,2026-05-07,Rachael Cline,jeremybutler@example.com,001-610-472-3736x60362,"152 Debbie Forges Suite 545, New Bridget, GU 95200",USB-C Hub,Accessories,Shopify,Metro Packaging,2,56.53,23,Delivered,3,False,No return
ORD-100483,2026-04-06,Evan Jones,emilystone@example.com,(552)290-4174x121,"7394 Ford Corners, North Derek, IL 51349",Reusable Mailer,Packaging,Amazon Marketplace,Evergreen Wholesale,6,101.92,44,Delivered,7,False,No return
ORD-100484,2026-03-14,Kimberly Rogers,wramirez@example.com,770.754.7506,"PSC 4037, Box 8553, APO AA 56641",USB-C Hub,Accessories,Shopify,Evergreen Wholesale,6,209.9,13,Delivered,2,False,No return
ORD-100485,2026-03-09,Richard Oconnor,zgonzales@example.net,807.527.4868,"93046 Burnett Ford, South Kimberlytown, MD 70897",Desk Lamp,Office,Amazon Marketplace,Northstar Supply,2,76.19,35,Delivered,1,False,No return
ORD-100486,2026-04-01,Derrick Cruz DDS,tjenkins@example.net,+1-976-665-6475x1067,"27795 Danielle Ferry Suite 426, Port Bryan, IN 32213",Wireless Mouse,Accessories,Amazon Marketplace,Northstar Supply,1,29.23,23,Delayed,7,False,No return
ORD-100487,2026-03-30,Anthony Willis,denisemunoz@example.com,+1-396-463-7817x2640,"765 Jessica Summit Suite 635, Stacyfort, MP 11348",Mechanical Keyboard,Accessories,Wholesale Portal,Northstar Supply,4,144.51,0,Delivered,4,False,No return
ORD-100488,2026-03-02,Robert Mcdonald,thomasrhonda@example.org,+1-482-293-7505x44595,"07093 Patrick Valley Suite 953, Katherineview, MP 08932",Reusable Mailer,Packaging,Wholesale Portal,Cascade Imports,6,108.97,67,Delayed,6,False,No return
ORD-100489,2026-04-26,Autumn Reynolds,tylercarol@example.com,001-456-243-3410,"9596 Hays Heights, Burnettberg, DC 81914",Wireless Mouse,Accessories,Amazon Marketplace,Cascade Imports,7,249.42,49,Delivered,2,False,No return
ORD-100490,2026-04-18,Christina Moore,austinwade@example.net,(889)727-1435,"912 Hawkins Tunnel, East Scottfurt, OR 11057",Reusable Mailer,Packaging,Shopify,Cascade Imports,4,70.78,26,Delivered,3,False,No return
ORD-100491,2026-03-10,Samantha Brown,mendezmatthew@example.net,934-454-8001x9157,"USS Mckenzie, FPO AE 62495",Thermal Label Roll,Packaging,Phone Order,Northstar Supply,1,19.07,34,Delivered,3,False,No return
ORD-100492,2026-04-18,Dr. Andrew Fields PhD,waynedrake@example.net,+1-560-914-8597x7196,"19607 Laura Skyway, Wilsonside, MD 09626",USB-C Hub,Accessories,Amazon Marketplace,Cascade Imports,3,105.88,47,Delivered,3,False,No return
ORD-100493,2026-04-17,David Meyer,leslieford@example.org,(313)546-9463x74088,"4979 Dennis Mills Suite 061, Haynesland, NJ 67453",Smart Scale,Warehouse,Wholesale Portal,BlueRiver Fulfillment,5,653.09,0,Delivered,5,False,No return
ORD-100494,2026-03-29,Sherry Reilly,alicia00@example.org,415-426-7864x8304,"1857 Lindsay Meadow Apt. 358, West John, PR 36897",Mechanical Keyboard,Accessories,Phone Order,Northstar Supply,1,50.18,49,Delivered,4,False,No return
ORD-100495,2026-04-23,Misty Stewart,vmorton@example.net,3297919391,"5363 Linda Manor, South Jamesview, SC 07705",Desk Lamp,Office,Wholesale Portal,Northstar Supply,6,270.35,25,Delivered,3,False,No return
ORD-100496,2026-03-11,Grace Anderson,richardsantana@example.net,424.811.5224,"4070 Daniels Inlet Suite 012, Travismouth, PA 43299",Wireless Mouse,Accessories,Wholesale Portal,Northstar Supply,1,37.79,24,Delivered,2,False,No return
ORD-100497,2026-04-21,Kevin Powell,christinamann@example.com,+1-245-208-0010x788,"4271 George Pine, Anthonymouth, AK 63143",Smart Scale,Warehouse,Amazon Marketplace,BlueRiver Fulfillment,1,153.68,50,Delivered,5,False,No return
ORD-100498,2026-05-08,Jason Patton,beth59@example.com,001-517-348-0171x338,"PSC 6306, Box 3705, APO AE 69487",Laptop Stand,Accessories,Wholesale Portal,Northstar Supply,5,180.79,10,Delivered,4,False,No return
ORD-100499,2026-04-14,Judy Fuller,frank06@example.org,835-289-2854,"8205 Gabriel Port, Alexismouth, MS 60745",Reusable Mailer,Packaging,Amazon Marketplace,Metro Packaging,2,45.96,28,Delivered,3,False,No return
ORD-100500,2026-05-05,Jasmin Rivera,bakeramy@example.net,810-580-4864x28357,"27399 Lopez Walk Apt. 818, Baldwinberg, DC 92668",Smart Scale,Warehouse,Wholesale Portal,Metro Packaging,7,988.81,73,Delayed,6,False,No return
ORD-100501,2026-04-08,John Pope,laura82@example.net,(622)350-7565x410,"31113 Smith Lights Suite 922, Lancebury, CA 86730",Reusable Mailer,Packaging,Phone Order,Cascade Imports,2,31.0,60,Delivered,6,True,Damaged item
ORD-100502,2026-03-02,Stephanie Hoover,swest@example.com,(749)304-6851x1106,"99548 Marissa Radial, Lake Jessica, AS 68759",Smart Scale,Warehouse,Phone Order,Cascade Imports,1,202.2,44,Delivered,5,False,No return
ORD-100503,2026-04-03,Vincent King,carlosstewart@example.org,240-218-2111,"059 Harrell Station Apt. 237, Michelleburgh, MO 82095",USB-C Hub,Accessories,Wholesale Portal,Evergreen Wholesale,6,217.43,28,Delivered,3,False,No return
ORD-100504,2026-05-06,Angela Lowery,daniel06@example.org,(375)615-0542x6060,"15283 Rebekah Inlet, Lisafort, VT 14977",Barcode Scanner,Warehouse,Shopify,Evergreen Wholesale,4,576.68,25,Delivered,4,False,No return
ORD-100505,2026-03-30,Shawn Bush,lewisjamie@example.net,(376)455-2425x487,"37431 Mcdonald Hills, West Michael, LA 16433",Mechanical Keyboard,Accessories,Shopify,Northstar Supply,7,251.37,8,Delivered,1,False,No return
ORD-100506,2026-03-19,David Petty,mjohnson@example.org,356.367.2631,"3444 Robert Meadows, Kellymouth, MO 52002",Smart Scale,Warehouse,Amazon Marketplace,Cascade Imports,1,48.93,33,Delivered,4,False,No return
ORD-100507,2026-03-20,Edward Carter,mark51@example.net,001-503-507-0256,"752 Gray Creek, Oliverburgh, NC 67803",Barcode Scanner,Warehouse,Shopify,Cascade Imports,7,962.73,35,Delivered,5,True,Damaged item
ORD-100508,2026-05-08,Miguel Diaz,mholmes@example.com,613.591.7751x6247,"267 Laura Ridges, North Stevenville, PW 74987",Thermal Label Roll,Packaging,Wholesale Portal,Metro Packaging,3,57.32,69,Delivered,3,False,No return
ORD-100509,2026-03-28,Paul Love,michael79@example.com,432-696-8714x64928,"950 Christopher Fork, West Aliciachester, NC 42488",Desk Lamp,Office,Wholesale Portal,Cascade Imports,4,183.31,61,Delivered,5,False,No return
ORD-100510,2026-04-17,Garrett Morris,vfisher@example.org,2714433508,"37615 Edwards Unions Apt. 781, North Anthony, OR 20012",Reusable Mailer,Packaging,Amazon Marketplace,BlueRiver Fulfillment,3,50.56,20,Delivered,1,False,No return
ORD-100511,2026-04-20,Kevin Farmer,linjames@example.org,(274)590-1695,"006 Miller Meadow, Martinezville, GU 18603",Mechanical Keyboard,Accessories,Amazon Marketplace,BlueRiver Fulfillment,1,40.48,16,Delivered,4,False,No return
ORD-100512,2026-04-10,Charles Mata,ashley95@example.net,+1-646-602-5192,"93859 Mike Glen Suite 439, Tiffanymouth, MO 71332",Desk Lamp,Office,Amazon Marketplace,Metro Packaging,6,256.22,116,Delivered,6,False,No return
ORD-100513,2026-03-03,Timothy Garcia,fuenteschristopher@example.net,320-736-7334x41442,"513 Tate Villages, New Carlos, PW 86081",Reusable Mailer,Packaging,Shopify,BlueRiver Fulfillment,5,90.24,32,Delivered,5,False,No return
ORD-100514,2026-04-22,Timothy Holloway,leealexander@example.net,(363)664-9556x56850,"81055 Pearson Path Apt. 340, Hayleymouth, ME 77522",USB-C Hub,Accessories,Wholesale Portal,Northstar Supply,2,66.58,8,Delayed,6,False,No return
ORD-100515,2026-04-12,Sandra Rogers,alisha27@example.net,620-739-8521x08653,"187 Sherry Key Apt. 589, Rubioburgh, SC 79848",Wireless Mouse,Accessories,Wholesale Portal,Northstar Supply,4,146.46,37,Delivered,4,False,No return
ORD-100516,2026-03-24,Sherri Macdonald,joshuaoneill@example.com,+1-946-677-9478x786,"869 Weber Row Suite 670, West Melissaside, ND 00998",Thermal Label Roll,Packaging,Amazon Marketplace,Northstar Supply,6,112.34,58,Delivered,3,False,No return
ORD-100517,2026-03-13,Lori Smith,zmitchell@example.com,001-637-981-7234x2076,"33457 Bowman Walks Suite 547, Garciastad, FL 49071",Reusable Mailer,Packaging,Amazon Marketplace,Evergreen Wholesale,5,88.46,0,Delayed,6,False,No return
ORD-100518,2026-03-19,Candice Johnson,angelaweiss@example.net,(897)756-2911x5643,"976 Horne Walk, Vanessaville, OR 17346",Desk Lamp,Office,Phone Order,Northstar Supply,3,135.64,44,Exception,6,False,No return
ORD-100519,2026-03-20,Courtney Rios,xsullivan@example.org,5088446551,"Unit 9361 Box 1935, DPO AE 55040",Desk Lamp,Office,Phone Order,Metro Packaging,3,110.74,55,Delivered,2,False,No return
ORD-100520,2026-03-27,Jose Rogers,phillip59@example.org,227.311.8803,"316 Robinson Villages, Youngton, AK 76054",Packing Tape,Packaging,Shopify,BlueRiver Fulfillment,5,84.81,70,Delivered,4,False,No return
ORD-100521,2026-03-02,Amanda Wolfe,jake12@example.org,515.651.5895x195,"USNS Bell, FPO AP 09970",USB-C Hub,Accessories,Shopify,BlueRiver Fulfillment,3,107.14,29,Delivered,3,False,No return
ORD-100522,2026-05-04,John Phillips,marie16@example.org,+1-533-895-0069x0017,"405 Kelley Drive Apt. 593, Pittsstad, CO 34019",Thermal Label Roll,Packaging,Phone Order,Northstar Supply,1,18.88,48,Delivered,5,False,No return
ORD-100523,2026-04-24,Cynthia Harris,nelsonkendra@example.org,812-761-9863,"5835 Anderson Ports Apt. 216, Mayoville, MA 50807",Laptop Stand,Accessories,Phone Order,Cascade Imports,2,72.85,9,Delivered,5,False,No return
ORD-100524,2026-03-05,Laura Johnson,juliebush@example.com,001-926-836-7424,"PSC 2105, Box 0214, APO AE 14753",Smart Scale,Warehouse,Wholesale Portal,Evergreen Wholesale,7,916.71,51,Delivered,7,False,No return
ORD-100525,2026-03-03,Ryan Fleming,laraalexander@example.net,689.612.1472,"18135 Barbara Summit Suite 675, South Kennethshire, PW 43947",Wireless Mouse,Accessories,Shopify,Cascade Imports,1,29.58,38,Delivered,5,False,No return
ORD-100526,2026-04-21,Curtis Patel,gardnerdaniel@example.net,2376551369,"251 Smith Ways Suite 460, New Stacy, NE 72589",Barcode Scanner,Warehouse,Phone Order,Cascade Imports,6,889.03,25,Delivered,1,False,No return
ORD-100527,2026-04-22,Virginia Young,jeffreyramsey@example.org,(669)371-5677x2440,"57023 Baker Park Apt. 393, Melissaton, WY 98920",Packing Tape,Packaging,Shopify,BlueRiver Fulfillment,2,37.76,67,Delivered,4,False,No return
ORD-100528,2026-04-02,Lydia Myers,sarahwarner@example.net,001-968-632-0613x4358,"69453 Jessica Fork, Thomasbury, OH 14823",Barcode Scanner,Warehouse,Phone Order,Northstar Supply,2,297.13,46,Delivered,3,False,No return
ORD-100529,2026-03-13,Jennifer Scott,milessamuel@example.org,+1-202-907-6060x14602,"16558 Mary Light Suite 269, Toddville, MT 79992",Wireless Mouse,Accessories,Phone Order,Metro Packaging,2,73.94,58,Exception,10,False,No return
ORD-100530,2026-04-21,Sarah Sullivan,stewartmelanie@example.org,+1-548-223-8691x59829,"395 Hammond Brooks Apt. 571, South Amanda, VT 85367",Reusable Mailer,Packaging,Phone Order,Metro Packaging,4,68.36,44,Delivered,4,False,No return
ORD-100531,2026-03-04,Betty Peterson,norrismaureen@example.org,+1-294-759-6234x1860,"25160 Mary Mission, New Donnaborough, NM 16189",Reusable Mailer,Packaging,Amazon Marketplace,Metro Packaging,2,45.93,55,Delivered,2,False,No return
ORD-100532,2026-04-03,Hailey Armstrong,millerkayla@example.com,346-794-5097,"8927 Kent Grove, Millertown, SC 24006",Laptop Stand,Accessories,Phone Order,BlueRiver Fulfillment,6,216.88,35,Delivered,8,False,No return
ORD-100533,2026-04-04,James Evans,christopher26@example.com,+1-588-519-7888x204,"5443 Adam Spurs, Andersonburgh, PA 76652",Barcode Scanner,Warehouse,Shopify,BlueRiver Fulfillment,7,952.04,51,Delivered,3,False,No return
ORD-100534,2026-04-09,Paula Sanchez,bwolfe@example.com,886.725.1917x86249,"1726 Chris Track, Duranton, HI 44677",Reusable Mailer,Packaging,Phone Order,Metro Packaging,2,37.44,42,Delivered,6,True,Late delivery
ORD-100535,2026-03-12,Elizabeth Hanson,cherylbender@example.com,4206408128,"3556 Danny Cape Apt. 071, Jeffreymouth, AS 40862",Smart Scale,Warehouse,Phone Order,Metro Packaging,7,1074.64,27,Delivered,4,False,No return
ORD-100536,2026-03-19,Adrian Conner,dorseymary@example.org,712-445-4089x337,"9450 Bradley Canyon, Lake Patrickport, GU 88990",Smart Scale,Warehouse,Phone Order,BlueRiver Fulfillment,1,107.01,35,Delivered,5,False,No return
ORD-100537,2026-04-05,Erin Kennedy,christopher83@example.org,936-595-3194,"0670 Santana Falls, North Charlesville, OK 53105",Barcode Scanner,Warehouse,Shopify,BlueRiver Fulfillment,4,557.78,23,Delivered,5,False,No return
ORD-100538,2026-03-28,David Weaver,paulbryan@example.com,388-382-6431,"4284 Tammy Stream, North Chelseaborough, VA 54614",Packing Tape,Packaging,Wholesale Portal,BlueRiver Fulfillment,7,127.01,53,Delivered,5,False,No return
ORD-100539,2026-03-09,Aaron Gomez,hernandezjudith@example.com,365-757-4238x138,"6097 Henry Junction, North Michelemouth, WA 86625",Thermal Label Roll,Packaging,Amazon Marketplace,Northstar Supply,5,93.05,31,Delivered,2,False,No return
ORD-100540,2026-04-19,Holly Pittman,jonathanmendoza@example.org,863-739-6362,"665 Wayne Creek Suite 668, Sandramouth, NC 83034",Wireless Mouse,Accessories,Amazon Marketplace,Evergreen Wholesale,1,47.71,60,Delayed,10,False,No return
ORD-100541,2026-05-04,Megan Gutierrez,stevenatkins@example.net,001-627-618-2630x69230,"20552 Johnson Rest, Parkerville, NH 86764",Barcode Scanner,Warehouse,Amazon Marketplace,Metro Packaging,1,238.44,26,Delivered,1,False,No return
ORD-100542,2026-03-25,Tabitha Martinez,leslie60@example.net,603-424-9823,"67519 Olivia Pines, East Crystal, AK 65572",Smart Scale,Warehouse,Amazon Marketplace,Evergreen Wholesale,3,390.22,37,Delivered,1,False,No return
ORD-100543,2026-03-22,Daniel Dyer,margaretjohnson@example.net,+1-935-635-3853x30813,"4867 Larry Point, Port Stephanie, IN 86528",Mechanical Keyboard,Accessories,Phone Order,BlueRiver Fulfillment,2,75.02,57,Delivered,4,False,No return
ORD-100544,2026-04-12,Matthew Jones,javier89@example.com,(338)330-1712,"6655 Vargas Meadows, Melissaland, VI 07405",USB-C Hub,Accessories,Amazon Marketplace,Northstar Supply,1,41.43,98,Delivered,3,False,No return
ORD-100545,2026-04-11,Anna Brewer,josephmclean@example.com,001-951-355-4661x008,"75968 Macias Ways, Peterborough, MO 76822",Barcode Scanner,Warehouse,Wholesale Portal,BlueRiver Fulfillment,5,634.81,1,Delivered,1,False,No return
ORD-100546,2026-03-29,Cheryl Romero,scottryan@example.org,396.274.0205,"676 Lori Field Suite 274, Alexiston, CO 26078",Barcode Scanner,Warehouse,Phone Order,BlueRiver Fulfillment,7,975.74,95,Delivered,3,False,No return
ORD-100547,2026-04-30,Elizabeth Jones,smithbrent@example.com,451.704.4480,"5083 Aaron Mount, New Brianafurt, CA 15620",Thermal Label Roll,Packaging,Phone Order,Evergreen Wholesale,4,75.27,20,Exception,7,True,Damaged item
ORD-100548,2026-04-08,Tammy Benson,adamstonya@example.net,(713)529-4343,"4263 Peterson Camp, Lynnville, VT 77075",Packing Tape,Packaging,Phone Order,Metro Packaging,2,36.78,40,Delayed,5,False,No return
ORD-100549,2026-03-22,David Clark,bryanyang@example.org,+1-332-497-7862x5749,"8924 Cameron Ford Apt. 821, New Matthewmouth, MH 81896",Laptop Stand,Accessories,Shopify,Northstar Supply,5,178.06,31,Delivered,2,True,Late delivery
ORD-100550,2026-05-09,Anita Cameron MD,moralesmaria@example.org,+1-240-280-3735,"8080 Jonathon Avenue, Maysmouth, MT 38197",Wireless Mouse,Accessories,Shopify,Northstar Supply,6,216.82,72,Delayed,10,False,No return
ORD-100551,2026-03-21,Andrea Nguyen,jennifergonzalez@example.net,2278124780,"88941 Savage Ports, Armstrongmouth, HI 43454",Thermal Label Roll,Packaging,Wholesale Portal,Evergreen Wholesale,4,69.95,60,Delivered,4,False,No return
ORD-100552,2026-04-19,Nicole Dixon,crystal36@example.net,(270)215-1714x39725,"666 Santiago Street Apt. 884, Odonnellland, GA 05713",Desk Lamp,Office,Shopify,Evergreen Wholesale,4,188.89,77,Delivered,5,False,No return
ORD-100553,2026-03-02,Chelsea Johnson,kevinreed@example.com,(919)691-4124x33904,"PSC 6440, Box 2553, APO AP 11022",Thermal Label Roll,Packaging,Amazon Marketplace,Cascade Imports,1,14.1,45,Delivered,4,False,No return
ORD-100554,2026-03-03,Chris Chavez,zhowell@example.net,(847)439-1017x5144,"52814 Michael Key Suite 939, Nathanview, PW 10733",Smart Scale,Warehouse,Phone Order,Metro Packaging,4,537.28,47,Delivered,1,False,No return
ORD-100555,2026-05-04,Patrick Edwards,bellrachel@example.net,220-477-0312x174,"9757 Moore Cove, Rickyberg, VA 33740",Wireless Mouse,Accessories,Shopify,BlueRiver Fulfillment,5,180.77,17,Delivered,2,False,No return
ORD-100556,2026-03-04,Stephanie Martinez,bturner@example.org,394-633-4511,"83757 Amanda Dale Apt. 565, Erikaborough, DE 19981",Smart Scale,Warehouse,Wholesale Portal,Evergreen Wholesale,1,145.28,99,Delayed,10,False,No return
ORD-100557,2026-04-22,Angela Chen,codymoore@example.net,999.673.0869,"437 David Rapid Suite 877, Lake Joseph, ND 33129",USB-C Hub,Accessories,Phone Order,Metro Packaging,5,184.37,12,Delivered,1,False,No return
ORD-100558,2026-04-19,Melissa Hughes,sanchezchristina@example.com,652.466.0292x3715,"502 Johnson Summit, Diazbury, DC 35175",Laptop Stand,Accessories,Amazon Marketplace,Northstar Supply,5,171.69,44,Delivered,1,False,No return
ORD-100559,2026-04-19,Sandra Curry,iadams@example.net,976.745.6913x587,"534 Turner Trail, South Heather, FM 77037",Wireless Mouse,Accessories,Wholesale Portal,BlueRiver Fulfillment,6,207.88,75,Delivered,3,False,No return
ORD-100560,2026-03-12,Anna Jones,douglasramirez@example.com,001-787-620-7896x809,"Unit 5763 Box 1514, DPO AP 45638",Barcode Scanner,Warehouse,Wholesale Portal,BlueRiver Fulfillment,5,651.22,57,Delivered,5,True,Changed mind
ORD-100561,2026-04-18,Brittany Johnson,wbennett@example.org,+1-713-322-9268x31965,"6884 William Cape Suite 478, Vincentborough, GA 28932",USB-C Hub,Accessories,Phone Order,BlueRiver Fulfillment,1,21.76,43,Delivered,2,False,No return
ORD-100562,2026-05-06,Mrs. Crystal Harmon,lindsay91@example.org,001-856-328-9825x4141,"0979 Hall Meadow, New Markville, OH 27645",Wireless Mouse,Accessories,Phone Order,Cascade Imports,6,206.67,61,Delivered,3,False,No return
ORD-100563,2026-03-17,Alyssa Harris,aaron39@example.net,202.236.7850,"2168 Michael Fort, Sherrychester, IL 40171",Wireless Mouse,Accessories,Wholesale Portal,Northstar Supply,4,153.3,53,Delivered,1,False,No return
ORD-100564,2026-04-09,Charles Gordon,alvarezrhonda@example.net,447.333.7034,"243 Jackson Orchard Suite 034, Browningview, OH 45184",Laptop Stand,Accessories,Shopify,Metro Packaging,4,153.76,0,Delivered,5,False,No return
ORD-100565,2026-04-27,Keith Morrison,sarahlewis@example.com,5487487503,"1734 Wilcox Mountains Apt. 040, South Jessicamouth, OR 61477",Mechanical Keyboard,Accessories,Phone Order,BlueRiver Fulfillment,1,37.24,5,Delivered,3,False,No return
ORD-100566,2026-03-21,Ashlee Williamson,ibrown@example.org,(894)906-4821,"0728 Tiffany Garden, South Jacob, MD 33114",Barcode Scanner,Warehouse,Shopify,Metro Packaging,2,272.5,33,Delivered,1,True,Changed mind
ORD-100567,2026-03-13,Yolanda Davis,brittanyruiz@example.net,(859)393-9114x6432,"8592 Boyd Hill Suite 152, Port Lisachester, MH 47924",Thermal Label Roll,Packaging,Shopify,Evergreen Wholesale,6,103.09,67,Delivered,5,False,No return
ORD-100568,2026-03-03,Michelle Richardson,jwilson@example.net,001-922-605-9992x6021,"206 Graham Glen, Lake Daniel, NY 43328",Barcode Scanner,Warehouse,Amazon Marketplace,Northstar Supply,3,312.77,92,Delivered,1,False,No return
ORD-100569,2026-03-19,Ryan Lester,leeveronica@example.com,360.364.6616x52192,"58198 Lee Lodge Suite 821, Port Kathrynside, PA 25007",Thermal Label Roll,Packaging,Shopify,Northstar Supply,1,9.07,45,Delayed,11,False,No return
ORD-100570,2026-04-10,Kelly Long,bethhughes@example.com,348.930.6788x2930,"6500 Cole Underpass Apt. 086, Tiffanyville, MS 68090",Reusable Mailer,Packaging,Amazon Marketplace,Metro Packaging,3,55.25,54,Delivered,4,False,No return
ORD-100571,2026-04-27,Eileen Smith,westandre@example.com,518.427.5768x40072,"USS Chaney, FPO AE 84375",Barcode Scanner,Warehouse,Shopify,Evergreen Wholesale,2,359.71,5,Delivered,5,False,No return
ORD-100572,2026-04-30,Donna Perez,wnguyen@example.org,802.729.0106x3649,"Unit 9653 Box 9870, DPO AE 38170",Smart Scale,Warehouse,Wholesale Portal,BlueRiver Fulfillment,3,459.95,34,Delivered,6,False,No return
ORD-100573,2026-03-12,Joseph Ward,angelaguilar@example.org,+1-763-540-8156x794,"025 Gregory Bridge Suite 732, Petersenstad, MI 72411",Mechanical Keyboard,Accessories,Phone Order,Metro Packaging,1,44.35,26,Delivered,9,False,No return
ORD-100574,2026-04-20,Heather Sandoval,floreskimberly@example.org,(428)459-0358,"18030 Lozano Street, Nancyshire, SC 87742",Laptop Stand,Accessories,Phone Order,Metro Packaging,1,33.24,22,Delivered,3,True,Changed mind
ORD-100575,2026-03-07,Nicole Roberson,tylermorris@example.org,210.283.1174x53477,"23616 Garrett Crossing, Gregorymouth, WV 82862",Barcode Scanner,Warehouse,Wholesale Portal,Evergreen Wholesale,6,824.79,32,Delivered,4,False,No return
ORD-100576,2026-03-17,Jose Brady,paynebrittney@example.com,5818987045,"7676 Cooper Drives Suite 007, Russoside, ME 97441",Packing Tape,Packaging,Shopify,Metro Packaging,7,126.06,51,Delivered,6,False,No return
ORD-100577,2026-04-04,Marie Lynch,adelgado@example.org,(715)984-7083x3361,"Unit 9078 Box 7116, DPO AP 58547",Reusable Mailer,Packaging,Phone Order,BlueRiver Fulfillment,5,91.26,46,Delivered,6,False,No return
ORD-100578,2026-04-28,Mary Baker,pagevicki@example.net,(618)874-0245x8472,"95268 Daniel Lane Apt. 215, Samuelstad, DC 77318",Thermal Label Roll,Packaging,Wholesale Portal,Northstar Supply,1,19.65,55,Delivered,3,False,No return
ORD-100579,2026-04-16,Leah Greer,wgilbert@example.com,355-547-8589,"35044 Daniel Green, New Danieltown, ND 16895",Wireless Mouse,Accessories,Shopify,Evergreen Wholesale,1,33.57,76,Delivered,4,True,Changed mind
ORD-100580,2026-03-26,Kristen Taylor,gomezkari@example.org,(669)846-2014x9019,"734 Greene Hollow Suite 223, New Laurenview, AZ 45550",Smart Scale,Warehouse,Wholesale Portal,Metro Packaging,5,700.41,57,Delayed,4,True,Changed mind
